"","X","vpdphy","mpdphy","V3","vpdfunc","mpdfunc","V3.1","riq","lat","lon","HYBAS_ID"
"158",6070584010,15494.4877044913,292.424741219577,-0.328372531299657,0.20311455130206,3.08404519057086,-0.241573368500512,28,-14.6319133,-51.31897316,6050551090
"159",6070584110,13537.5878312541,275.301718707692,-0.100104965731773,0.140264857872887,3.00298461332845,-0.315524089146315,26,-14.60774111,-51.47546426,6050551090
"160",6070586940,12807.4287093741,227.692682378367,-1.53215999882763,0.396930143503131,2.86998065683585,-2.86324752160931,50,-14.52430218,-46.43534908,6050546360
"161",6070587040,37686.1280020289,279.743785272913,-0.83796623472183,0.214581475345954,3.12548131373619,-1.04446664975339,63,-14.61364511,-46.95027287,6050546360
"162",6070588830,14691.8097241472,254.170256218085,-0.421625230973746,0.183036515506849,3.18321998695487,-0.838134641871815,48,-14.49940488,-50.8089835,6050565970
"163",6070588840,18849.4399495166,218.390097320261,-1.77930136673007,0.323228903858018,2.89632214913468,-1.7126838117702,18,-14.4961624,-50.51507525,6050565970
"164",6070590040,13725.4380904088,238.731993561772,-1.24540558385806,0.213471459683882,3.14128012646023,-1.98929040927741,66,-14.55490657,-51.9566915,6050527670
"165",6070590110,41987.9513373184,295.117016133598,0.216540141816263,0.240215376089339,3.15957327825697,-1.10308436237456,28,-14.8425506,-51.75619527,6050527670
"166",6070594380,13147.3724232836,245.216855684416,-1.71284028297408,0.2549398736475,3.05640746530052,-1.34213530489492,56,-15.03923146,-47.10716971,6050546360
"167",6070594780,24792.6642071561,272.399197243133,0.0499959100482211,0.182162413802391,3.11929862268543,1.01581392088262,59,-14.87055008,-49.19706281,6050594780
"168",6070594790,13683.3579625238,267.799566625589,-0.625958726707713,0.195051557049718,3.16226331793337,-0.479113568290483,55,-14.71212948,-48.73320885,6050594790
"169",6070595790,18129.947796419,263.969640671408,-1.32921041396718,0.213386385069412,3.07898249027656,-0.647816825660564,38,-14.87907198,-50.38288011,6050565970
"170",6070596160,10377.4388517839,227.364418390421,-0.654268133748586,0.238792719492803,3.16717446058306,-1.19354329182615,53,-14.36098145,-52.49489769,6050527670
"171",6070596300,19509.6262493544,248.62151361978,0.853900446997633,0.248776506983342,3.10275843765049,-0.984533789223319,105,-14.70428647,-52.57341115,6050527670
"172",6070596920,19736.5374153848,278.497326086771,-1.89607888464398,0.239330246649035,3.00308289365395,-1.1181730632589,38,-14.94360063,-50.9381209,6050565970
"173",6070598770,18896.8943247268,271.856567684211,0.0679929101758632,0.174627551095281,2.971065147413,-1.11178853677722,38,-15.33644352,-51.93567361,6050527670
"174",6070599670,15672.9461558698,258.060677651515,-1.07002948051179,0.263070754259753,2.98571658599,-1.92626732172125,33,-15.27644447,-53.15004965,6050527670
"175",6070600090,15379.998859038,264.050956563823,-0.387885578181253,0.307269409767508,3.01495907657286,-1.55913580512236,58,-14.8724025,-52.2686812,6050527670
"176",6070601510,10701.6134057099,233.570944647138,-1.0935021572392,0.24693807736876,3.061428544231,-0.537252435793573,55,-15.25085108,-48.90455512,6050594790
"177",6070602060,53495.8831687738,314.455881030242,0.196163030504977,0.290535084800315,3.10298967604337,-1.3400397515914,32,-15.1572378,-52.35922613,6050527670
